 0.100000000000000E+01 -0.129312755504344E+00  0.177983738762488E+00 29 1 7 12 11 5  
 0.110000000000000E+01 -0.129312755504344E+00  0.177983738762488E+00 30 1 11 14 8 5  
 0.110000000000000E+01  0.129312755504344E+00  0.177983738762488E+00 31 1 8 32 29 5  
-0.199007438041998E-02 -0.114032383703619E+00 -0.370513674736946E-01 39 1 10 16 15 9  
 0.998009925619580E+00 -0.209138035333135E+00 -0.679530669111894E-01 40 1 15 18 13 9  
 0.998009925619580E+00 -0.218495237673425E+00  0.248227363454165E-01 41 1 13 65 9  
 0.990000000000000E+00 -0.217839651699447E+00  0.234645933669446E-01 42 1 65 66 9  
 0.602344868002298E+00 -0.179988220964013E+00  0.111659179904075E-01 43 1 66 61 9  
 0.566779451691476E+00 -0.172154496421437E+00  0.401644533188083E-01 44 1 61 50 9  
 0.566779451691476E+00 -0.162883986590189E+00  0.686961488076629E-01 45 1 50 55 9  
 0.602344868002298E+00 -0.152176691470267E+00  0.967610044569701E-01 46 1 55 60 9  
 0.990000000000000E+00 -0.190028122205702E+00  0.109059679833508E+00 47 1 60 59 9  
 0.998009925619580E+00 -0.191356798813174E+00  0.108346262850247E+00 48 1 59 12 9  
 0.100000000000000E+01 -0.191767275174829E+00  0.107820740917606E+00 51 1 12 59 11  
 0.102000000000000E+01 -0.204110276418597E+00  0.820913823755192E-01 52 1 59 54 11  
 0.102000000000000E+01 -0.213380786249846E+00  0.535596868866646E-01 53 1 54 65 11  
 0.100000000000000E+01 -0.218518425984030E+00  0.254891644716356E-01 54 1 65 13 11  
 0.100000000000000E+01 -0.209232433584933E+00 -0.679837387624887E-01 55 1 13 18 17 11  
 0.110000000000000E+01 -0.209232433584933E+00 -0.679837387624887E-01 56 1 17 20 14 11  
-0.199007438041998E-02  0.259341159658533E-15 -0.119900743804199E+00 62 1 16 22 21 15  
 0.998009925619580E+00  0.423272528138341E-15 -0.219900743804199E+00 63 1 21 24 19 15  
 0.998009925619580E+00 -0.911265667846659E-01 -0.200130672191147E+00 64 1 19 82 15  
 0.989999999999999E+00 -0.896323088476983E-01 -0.199926862139742E+00 65 1 82 83 15  
 0.602344868002297E+00 -0.662388381303867E-01 -0.167728511987364E+00 66 1 83 78 15  
 0.566779451691476E+00 -0.913973301045703E-01 -0.151317156985827E+00 67 1 78 67 15  
 0.566779451691476E+00 -0.115667839935819E+00 -0.133683599417053E+00 68 1 67 72 15  
 0.602344868002297E+00 -0.139050367624131E+00 -0.114827839281041E+00 69 1 72 77 15  
 0.989999999999998E+00 -0.162443838341441E+00 -0.147026189433420E+00 70 1 77 76 15  
 0.998009925619580E+00 -0.162175922122415E+00 -0.148510293950908E+00 71 1 76 18 15  
 0.100000000000000E+01 -0.161802965235460E+00 -0.149063075377549E+00 74 1 18 76 17  
 0.102000000000000E+01 -0.141147088279829E+00 -0.168752776184945E+00 75 1 76 71 17  
 0.102000000000000E+01 -0.116876578448581E+00 -0.186386333753719E+00 76 1 71 82 17  
 0.100000000000000E+01 -0.917675431787980E-01 -0.199946787968519E+00 77 1 82 19 17  
 0.100000000000000E+01  0.454497550705923E-15 -0.219999999999999E+00 78 1 19 24 23 17  
 0.110000000000000E+01  0.437150315946155E-15 -0.219999999999999E+00 79 1 23 26 20 17  
-0.199007438041998E-02  0.114032383703620E+00 -0.370513674736941E-01 85 1 22 28 27 21  
 0.998009925619580E+00  0.209138035333135E+00 -0.679530669111885E-01 86 1 27 31 25 21  
 0.998009925619580E+00  0.162175922122415E+00 -0.148510293950908E+00 87 1 25 99 21  
 0.989999999999998E+00  0.162443838341441E+00 -0.147026189433421E+00 88 1 99 100 21  
 0.602344868002297E+00  0.139050367624131E+00 -0.114827839281041E+00 89 1 100 95 21  
 0.566779451691476E+00  0.115667839935819E+00 -0.133683599417053E+00 90 1 95 84 21  
 0.566779451691476E+00  0.913973301045703E-01 -0.151317156985827E+00 91 1 84 89 21  
 0.602344868002297E+00  0.662388381303867E-01 -0.167728511987364E+00 92 1 89 94 21  
 0.989999999999998E+00  0.896323088476981E-01 -0.199926862139742E+00 93 1 94 93 21  
 0.998009925619580E+00  0.911265667846655E-01 -0.200130672191147E+00 94 1 93 24 21  
 0.100000000000000E+01  0.917675431787981E-01 -0.199946787968519E+00 97 1 24 93 23  
 0.102000000000000E+01  0.116876578448581E+00 -0.186386333753719E+00 98 1 93 88 23  
 0.102000000000000E+01  0.141147088279829E+00 -0.168752776184944E+00 99 1 88 99 23  
 0.100000000000000E+01  0.161802965235459E+00 -0.149063075377549E+00 100 1 99 25 23  
 0.100000000000000E+01  0.209232433584933E+00 -0.679837387624878E-01 101 1 25 31 29 23  
 0.110000000000000E+01  0.209232433584933E+00 -0.679837387624878E-01 102 1 29 32 26 23  
 0.998009925619580E+00  0.191356798813174E+00  0.108346262850247E+00 108 1 30 116 27  
 0.989999999999999E+00  0.190028122205702E+00  0.109059679833508E+00 109 1 116 117 27  
 0.602344868002298E+00  0.152176691470267E+00  0.967610044569700E-01 110 1 117 112 27  
 0.566779451691476E+00  0.162883986590189E+00  0.686961488076629E-01 111 1 112 101 27  
 0.566779451691476E+00  0.172154496421437E+00  0.401644533188083E-01 112 1 101 106 27  
 0.602344868002298E+00  0.179988220964013E+00  0.111659179904074E-01 113 1 106 111 27  
 0.990000000000000E+00  0.217839651699447E+00  0.234645933669445E-01 114 1 111 110 27  
 0.998009925619580E+00  0.218495237673425E+00  0.248227363454164E-01 115 1 110 31 27  
 0.100000000000000E+01  0.218518425984030E+00  0.254891644716355E-01 119 1 31 110 29  
 0.102000000000000E+01  0.213380786249846E+00  0.535596868866645E-01 120 1 110 105 29  
 0.102000000000000E+01  0.204110276418597E+00  0.820913823755191E-01 121 1 105 116 29  
 0.100000000000000E+01  0.191767275174829E+00  0.107820740917606E+00 122 1 116 30 29  
 0.701701754685321E+00 -0.150000000000000E-01  0.368829172362125E+00 126 2 33 44 45 34  
 0.701701754685321E+00  0.150000000000000E-01  0.368829172362125E+00 126 1 34 39 38 33  
 0.800000000000000E+00 -0.150000000000000E-01  0.420000000000000E+00 129 1 45 46 35 34  
 0.800000000000000E+00  0.150000000000000E-01  0.420000000000000E+00 130 1 35 40 39 34  
 0.950000000000000E+00 -0.150000000000000E-01  0.420000000000000E+00 132 1 46 47 36 35  
 0.950000000000000E+00  0.150000000000000E-01  0.420000000000000E+00 133 1 36 41 40 35  
 0.102000000000000E+01 -0.150000000000000E-01  0.350000000000000E+00 135 1 47 48 37 36  
 0.102000000000000E+01  0.150000000000000E-01  0.350000000000000E+00 136 1 37 42 41 36  
 0.726276316013992E+00  0.450000000000000E-01  0.351621879271593E+00 140 1 39 43 38  
 0.800000000000000E+00  0.450000000000000E-01  0.390000000000000E+00 142 1 40 43 39  
 0.950000000000000E+00  0.450000000000000E-01  0.390000000000000E+00 144 1 41 43 40  
 0.990000000000000E+00  0.450000000000000E-01  0.350000000000000E+00 146 1 42 43 41  
 0.726276316013992E+00 -0.450000000000000E-01  0.351621879271593E+00 149 1 49 45 44  
 0.800000000000000E+00 -0.450000000000000E-01  0.390000000000000E+00 151 1 49 46 45  
 0.950000000000000E+00 -0.450000000000000E-01  0.390000000000000E+00 153 1 49 47 46  
 0.990000000000000E+00 -0.450000000000000E-01  0.350000000000000E+00 155 1 49 48 47  
 0.701701754685321E+00 -0.355412642690372E+00  0.997086345367162E-01 158 2 50 61 62 51  
 0.701701754685321E+00 -0.346142132859123E+00  0.128240330025571E+00 158 1 51 56 55 50  
 0.800000000000000E+00 -0.404078991759589E+00  0.115521289893051E+00 161 1 62 63 52 51  
 0.800000000000000E+00 -0.394808481928340E+00  0.144052985381905E+00 162 1 52 57 56 51  
 0.950000000000000E+00 -0.404078991759589E+00  0.115521289893051E+00 164 1 63 64 53 52  
 0.950000000000000E+00 -0.394808481928340E+00  0.144052985381905E+00 165 1 53 58 57 52  
 0.102000000000000E+01 -0.337505035618928E+00  0.938901002868043E-01 167 1 64 65 54 53  
 0.102000000000000E+01 -0.328234525787679E+00  0.122421795775659E+00 168 1 54 59 58 53  
 0.726276316013992E+00 -0.320506514806325E+00  0.151454679522260E+00 172 1 56 60 55  
 0.800000000000000E+00 -0.357006276608236E+00  0.163314171039511E+00 174 1 57 60 56  
 0.950000000000000E+00 -0.357006276608236E+00  0.163314171039511E+00 176 1 58 60 57  
 0.990000000000000E+00 -0.318964015956431E+00  0.150953491264513E+00 178 1 59 60 58  
 0.726276316013992E+00 -0.348318044300070E+00  0.658595930556977E-01 181 1 66 62 61  
 0.800000000000000E+00 -0.384817806101983E+00  0.777190845729484E-01 183 1 66 63 62  
 0.950000000000000E+00 -0.384817806101983E+00  0.777190845729484E-01 185 1 66 64 63  
 0.990000000000000E+00 -0.346775545450176E+00  0.653584047979498E-01 187 1 66 65 64  
 0.701701754685321E+00 -0.204657093214072E+00 -0.307205847246593E+00 190 2 67 78 79 68  
 0.701701754685321E+00 -0.228927603045320E+00 -0.289572289677819E+00 190 1 68 73 72 67  
 0.800000000000000E+00 -0.234734551047215E+00 -0.348603916421865E+00 193 1 79 80 69 68  
 0.800000000000000E+00 -0.259005060878463E+00 -0.330970358853091E+00 194 1 69 74 73 68  
 0.950000000000000E+00 -0.234734551047215E+00 -0.348603916421865E+00 196 1 80 81 70 69  
 0.950000000000000E+00 -0.259005060878463E+00 -0.330970358853091E+00 197 1 70 75 74 69  
 0.102000000000000E+01 -0.193589583386741E+00 -0.291972726815619E+00 199 1 81 82 71 70  
 0.102000000000000E+01 -0.217860093217990E+00 -0.274339169246844E+00 200 1 71 76 75 70  
 0.726276316013992E+00 -0.243083919766080E+00 -0.258017739571615E+00 204 1 73 77 72  
 0.800000000000000E+00 -0.265642013140937E+00 -0.289066291453068E+00 206 1 74 77 73  
 0.950000000000000E+00 -0.265642013140937E+00 -0.289066291453068E+00 208 1 75 77 74  
 0.990000000000000E+00 -0.242130603049237E+00 -0.256705611678071E+00 210 1 76 77 75  
 0.726276316013992E+00 -0.170272390272335E+00 -0.310918412277937E+00 213 1 83 79 78  
 0.800000000000000E+00 -0.192830483647192E+00 -0.341966964159391E+00 215 1 83 80 79  
 0.950000000000000E+00 -0.192830483647192E+00 -0.341966964159391E+00 217 1 83 81 80  
 0.990000000000000E+00 -0.169319073555494E+00 -0.309606284384392E+00 219 1 83 82 81  
 0.701701754685321E+00  0.228927603045320E+00 -0.289572289677819E+00 222 2 84 95 96 85  
 0.701701754685321E+00  0.204657093214072E+00 -0.307205847246593E+00 222 1 85 90 89 84  
 0.800000000000000E+00  0.259005060878463E+00 -0.330970358853091E+00 225 1 96 97 86 85  
 0.800000000000000E+00  0.234734551047214E+00 -0.348603916421865E+00 226 1 86 91 90 85  
 0.950000000000000E+00  0.259005060878463E+00 -0.330970358853091E+00 228 1 97 98 87 86  
 0.950000000000000E+00  0.234734551047214E+00 -0.348603916421865E+00 229 1 87 92 91 86  
 0.102000000000000E+01  0.217860093217990E+00 -0.274339169246845E+00 231 1 98 99 88 87  
 0.102000000000000E+01  0.193589583386741E+00 -0.291972726815619E+00 232 1 88 93 92 87  
 0.726276316013992E+00  0.170272390272335E+00 -0.310918412277937E+00 236 1 90 94 89  
 0.800000000000000E+00  0.192830483647192E+00 -0.341966964159391E+00 238 1 91 94 90  
 0.950000000000000E+00  0.192830483647192E+00 -0.341966964159391E+00 240 1 92 94 91  
 0.990000000000000E+00  0.169319073555494E+00 -0.309606284384392E+00 242 1 93 94 92  
 0.726276316013992E+00  0.243083919766080E+00 -0.258017739571615E+00 245 1 100 96 95  
 0.800000000000000E+00  0.265642013140937E+00 -0.289066291453068E+00 247 1 100 97 96  
 0.950000000000000E+00  0.265642013140937E+00 -0.289066291453068E+00 249 1 100 98 97  
 0.990000000000000E+00  0.242130603049237E+00 -0.256705611678071E+00 251 1 100 99 98  
 0.701701754685321E+00  0.346142132859124E+00  0.128240330025571E+00 254 2 101 112 113 102  
 0.701701754685321E+00  0.355412642690372E+00  0.997086345367160E-01 254 1 102 107 106 101  
 0.800000000000000E+00  0.394808481928340E+00  0.144052985381905E+00 257 1 113 114 103 102  
 0.800000000000000E+00  0.404078991759589E+00  0.115521289893050E+00 258 1 103 108 107 102  
 0.950000000000000E+00  0.394808481928340E+00  0.144052985381905E+00 260 1 114 115 104 103  
 0.950000000000000E+00  0.404078991759589E+00  0.115521289893050E+00 261 1 104 109 108 103  
 0.102000000000000E+01  0.328234525787679E+00  0.122421795775659E+00 263 1 115 116 105 104  
 0.102000000000000E+01  0.337505035618928E+00  0.938901002868042E-01 264 1 105 110 109 104  
 0.726276316013992E+00  0.348318044300070E+00  0.658595930556976E-01 268 1 107 111 106  
 0.800000000000000E+00  0.384817806101983E+00  0.777190845729483E-01 270 1 108 111 107  
 0.950000000000000E+00  0.384817806101983E+00  0.777190845729483E-01 272 1 109 111 108  
 0.990000000000000E+00  0.346775545450176E+00  0.653584047979496E-01 274 1 110 111 109  
 0.726276316013992E+00  0.320506514806324E+00  0.151454679522260E+00 277 1 117 113 112  
 0.800000000000000E+00  0.357006276608236E+00  0.163314171039511E+00 279 1 117 114 113  
 0.950000000000000E+00  0.357006276608237E+00  0.163314171039511E+00 281 1 117 115 114  
 0.990000000000000E+00  0.318964015956431E+00  0.150953491264513E+00 283 1 117 116 115  
